employee_id,week_number,burnout_label,tasks_planned,tasks_completed,completion_rate,rework_count,focus_sessions,avg_focus_duration,context_switches,idle_time_mins,work_hours_per_day,after_hours_logins,breaks_taken,weekend_work_days,error_rate,submission_delays,revision_requests,mental_fatigue_score
E084,1,Low,10,8,0.883,0,6,115.8,4,27.4,7.1,0,5,0,0.04,0,1,2.5
E084,2,Low,9,7,0.879,0,5,96.5,2,0.4,7.4,1,5,0,0.071,1,1,1.6
E084,3,Low,12,11,0.954,0,6,60.6,4,5.3,8.3,0,5,0,0.022,1,0,1.5
E084,4,Low,17,16,0.979,0,4,93.2,2,16.0,8.5,1,4,0,0.025,0,1,2.0
E084,5,Low,16,13,0.861,0,6,83.3,4,29.0,8.6,1,3,0,0.076,1,0,2.4
E084,6,Low,10,8,0.89,0,4,94.4,4,0.8,8.9,1,4,0,0.069,0,0,1.7
E084,7,Medium,16,12,0.753,2,3,40.4,12,49.8,10.4,2,2,0,0.173,2,3,4.4
E084,8,Medium,16,12,0.759,1,3,47.8,10,64.5,10.6,2,1,0,0.165,3,2,5.7
E084,9,Medium,14,9,0.686,1,4,58.0,11,51.5,11.7,3,1,1,0.14,3,2,5.1
E084,10,Medium,14,9,0.692,1,2,46.9,10,89.4,10.2,3,1,1,0.122,3,2,4.9
E084,11,Medium,15,11,0.794,1,4,39.0,8,59.5,11.4,3,2,1,0.141,2,3,5.2
E084,12,High,17,5,0.35,2,1,16.6,14,109.7,11.3,6,1,1,0.45,6,7,7.6
E084,13,High,10,3,0.385,1,2,25.0,17,108.7,10.7,5,1,2,0.348,5,7,9.9
E084,14,High,14,6,0.479,1,1,29.5,14,134.8,11.6,5,1,2,0.323,5,7,9.2
E084,15,High,13,6,0.491,2,1,22.8,16,108.8,13.3,5,1,2,0.386,4,6,8.0
E084,16,High,17,5,0.324,1,1,29.7,15,111.3,10.5,7,0,1,0.339,6,8,9.2
E085,1,Low,13,11,0.919,0,6,99.4,5,30.2,8.0,1,4,0,0.035,1,1,1.2
E085,2,Low,10,8,0.897,0,5,101.2,5,35.5,8.5,1,4,0,0.033,0,0,2.0
E085,3,Low,10,8,0.859,0,6,68.4,2,37.1,7.0,0,4,0,0.03,1,1,2.7
E085,4,Low,8,7,0.975,0,5,111.6,4,28.0,8.3,0,4,0,0.061,1,0,1.7
E085,5,Low,16,14,0.897,0,5,80.9,5,14.1,8.5,1,5,0,0.06,0,0,2.9
E085,6,Low,15,14,0.938,0,6,75.5,5,24.1,9.0,0,4,0,0.047,0,0,2.6
E085,7,Medium,11,9,0.834,1,2,56.0,13,65.2,9.2,3,2,0,0.206,2,4,5.3
E085,8,Medium,10,7,0.795,0,3,46.3,13,68.1,11.7,3,2,0,0.136,3,3,4.9
E085,9,Medium,16,13,0.826,1,2,31.2,7,97.5,9.8,4,2,0,0.118,3,4,4.3
E085,10,Medium,13,10,0.813,1,2,42.3,8,66.5,10.6,4,1,0,0.19,3,3,5.4
E085,11,Medium,13,8,0.669,1,4,47.3,12,52.3,11.7,4,1,0,0.187,3,3,5.7
E085,12,High,17,6,0.36,2,1,14.2,17,168.1,11.7,7,1,1,0.36,4,7,7.5
E085,13,High,15,9,0.638,2,2,27.8,15,138.4,13.3,7,0,2,0.322,5,8,7.8
E085,14,High,17,5,0.328,2,1,12.2,21,137.9,13.3,7,0,1,0.487,6,5,9.7
E085,15,High,8,3,0.47,1,2,25.4,17,128.7,10.8,7,1,1,0.385,6,8,7.7
E085,16,High,10,6,0.604,2,1,10.6,14,153.4,11.8,7,1,1,0.465,6,5,7.7
E086,1,Low,12,10,0.856,0,6,73.0,3,7.3,7.1,1,4,0,0.052,0,0,2.5
E086,2,Low,16,13,0.873,0,5,67.3,3,7.3,8.0,0,5,0,0.031,1,0,1.5
E086,3,Low,12,10,0.909,0,5,86.3,5,0.8,8.4,0,4,0,0.022,0,0,2.6
E086,4,Low,14,13,0.944,0,6,119.2,3,4.9,8.7,1,4,0,0.056,1,0,2.3
E086,5,Low,14,12,0.916,0,4,78.4,3,31.4,7.9,1,4,0,0.05,0,1,1.4
E086,6,Low,13,11,0.871,0,6,102.6,5,1.8,7.3,1,5,0,0.071,1,0,2.5
E086,7,Medium,11,7,0.667,0,4,32.8,6,55.6,10.7,2,1,1,0.106,2,4,5.2
E086,8,Medium,14,11,0.829,2,4,43.9,13,85.4,11.3,2,1,1,0.231,3,4,5.5
E086,9,Medium,17,13,0.806,3,3,54.8,7,87.1,10.4,2,1,1,0.24,2,4,4.4
E086,10,Medium,11,8,0.808,1,2,57.7,6,78.7,10.1,3,2,0,0.221,3,4,4.0
E086,11,Medium,17,12,0.746,1,4,33.5,13,41.9,11.3,2,2,0,0.164,2,3,5.6
E086,12,High,12,4,0.389,1,1,10.8,14,106.3,12.7,7,1,1,0.45,4,7,8.3
E086,13,High,14,7,0.514,2,1,11.7,18,177.5,10.8,5,0,2,0.322,5,6,8.9
E086,14,High,9,5,0.562,1,2,16.9,19,143.7,10.4,6,1,1,0.255,6,6,9.8
E086,15,High,12,4,0.358,1,1,18.8,15,131.3,13.2,7,0,2,0.286,5,6,8.0
E086,16,High,12,7,0.635,2,2,19.9,20,113.5,10.6,5,0,1,0.368,6,7,8.1
E087,1,Low,12,10,0.912,0,4,66.9,3,1.7,9.0,1,4,0,0.024,1,0,3.0
E087,2,Low,10,9,0.978,0,4,114.4,4,1.4,8.5,0,5,0,0.023,1,1,2.0
E087,3,Low,10,9,0.929,0,5,108.3,2,10.5,7.4,1,3,0,0.054,1,0,1.8
E087,4,Low,16,15,0.998,0,4,62.4,2,4.2,7.5,0,4,0,0.041,1,1,1.5
E087,5,Low,16,14,0.898,0,4,106.0,3,25.5,8.5,1,5,0,0.04,0,0,1.1
E087,6,Low,11,10,0.953,0,4,113.1,4,1.0,9.0,0,3,0,0.071,1,0,1.1
E087,7,Medium,13,9,0.725,2,3,36.6,8,68.3,11.9,2,2,1,0.241,2,3,4.9
E087,8,Medium,8,5,0.748,0,4,40.8,11,82.1,11.2,2,1,0,0.109,2,2,5.3
E087,9,Medium,10,7,0.766,1,2,49.4,11,59.6,10.0,3,1,1,0.171,2,3,4.7
E087,10,Medium,13,9,0.75,1,3,52.6,13,79.3,9.9,2,2,0,0.198,3,3,5.1
E087,11,Medium,10,7,0.755,1,4,49.8,6,67.5,11.5,4,1,1,0.224,3,3,4.7
E087,12,High,8,4,0.602,1,2,18.5,14,114.7,13.8,5,1,1,0.336,5,7,10.0
E087,13,High,16,5,0.348,2,2,13.6,19,103.4,11.9,6,0,2,0.47,6,8,8.3
E087,14,High,15,7,0.501,3,2,27.0,16,179.6,13.3,7,0,1,0.459,5,7,10.0
E087,15,High,14,8,0.637,3,1,16.0,14,107.1,11.1,7,0,2,0.378,6,6,9.9
E087,16,High,10,5,0.541,2,2,10.2,16,154.2,12.8,5,0,1,0.494,4,8,9.7
E088,1,Low,13,11,0.902,0,6,68.4,4,18.6,8.0,1,3,0,0.037,1,0,1.2
E088,2,Low,15,14,0.967,0,6,94.5,2,24.1,7.4,0,5,0,0.045,0,1,2.3
E088,3,Low,12,10,0.853,0,6,105.5,5,35.3,8.9,0,3,0,0.05,0,1,1.8
E088,4,Low,15,13,0.883,0,6,66.9,5,27.9,8.0,0,4,0,0.061,1,0,1.4
E088,5,Low,10,9,0.916,0,4,107.3,5,10.9,8.0,1,4,0,0.03,0,1,2.8
E088,6,Low,11,9,0.909,0,5,112.5,5,4.3,8.6,1,4,0,0.022,1,0,2.5
E088,7,Medium,15,10,0.672,1,4,45.7,7,81.0,9.9,3,2,1,0.125,2,3,5.5
E088,8,Medium,15,10,0.721,1,4,34.7,11,88.4,11.0,4,1,1,0.14,3,4,4.2
E088,9,Medium,13,10,0.839,1,3,47.5,6,74.4,11.7,2,1,1,0.138,2,3,5.6
E088,10,Medium,12,8,0.728,0,2,53.5,13,58.4,10.6,3,1,1,0.11,2,3,5.6
E088,11,Medium,9,6,0.767,0,3,41.2,6,94.9,11.6,3,1,1,0.116,2,3,5.1
E088,12,High,12,4,0.343,1,1,21.5,14,143.3,10.1,7,1,2,0.276,5,5,8.0
E088,13,High,8,4,0.615,1,2,12.3,21,173.6,13.6,7,0,2,0.498,6,5,7.6
E088,14,High,13,7,0.597,1,1,18.8,19,111.3,13.3,6,0,1,0.256,6,5,9.7
E088,15,High,17,8,0.493,2,2,28.5,20,140.6,12.2,7,0,2,0.266,6,5,9.6
E088,16,High,8,3,0.439,1,2,26.7,19,166.4,12.6,5,0,2,0.465,5,7,9.9
E089,1,Low,11,9,0.908,0,6,83.1,5,29.6,8.1,1,5,0,0.076,0,0,1.7
E089,2,Low,8,7,0.951,0,6,92.5,2,11.6,7.4,0,4,0,0.064,0,0,2.6
E089,3,Low,10,9,0.967,0,5,73.8,2,11.6,8.7,0,4,0,0.078,1,1,2.0
E089,4,Low,11,9,0.859,0,4,86.6,5,11.7,8.5,1,3,0,0.02,1,0,1.6
E089,5,Low,11,9,0.882,0,5,90.5,3,35.6,7.6,0,3,0,0.047,0,0,1.5
E089,6,Low,12,11,0.955,0,5,90.8,4,30.4,7.3,1,5,0,0.033,0,1,1.5
E089,7,Medium,15,12,0.802,2,3,56.8,13,99.3,10.8,4,2,0,0.207,3,3,4.7
E089,8,Medium,9,6,0.739,0,3,49.4,10,81.0,10.8,4,1,0,0.159,2,2,5.4
E089,9,Medium,10,6,0.694,0,3,52.2,11,47.4,10.3,2,1,1,0.158,2,4,5.5
E089,10,Medium,14,11,0.806,1,4,30.4,9,42.1,11.5,2,1,1,0.111,2,3,5.8
E089,11,Medium,15,9,0.664,1,4,36.1,13,81.1,10.4,2,2,0,0.128,3,3,4.8
E089,12,High,11,4,0.444,1,2,11.4,19,106.2,10.8,6,1,2,0.386,5,6,8.7
E089,13,High,15,9,0.621,3,1,24.8,18,126.1,13.1,5,0,1,0.341,4,5,8.5
E089,14,High,13,6,0.5,2,2,28.4,21,119.9,12.3,5,1,2,0.364,5,8,8.3
E089,15,High,10,4,0.498,1,2,21.2,15,174.1,12.6,6,1,2,0.46,6,8,9.3
E089,16,High,11,4,0.376,1,2,12.5,20,158.0,13.5,5,0,1,0.36,5,7,7.9
E090,1,Low,15,12,0.856,0,6,100.4,5,23.7,8.4,0,5,0,0.07,1,1,1.8
E090,2,Low,14,12,0.91,0,6,66.2,2,6.3,8.0,0,3,0,0.06,1,0,1.5
E090,3,Low,13,12,0.924,0,4,103.7,3,1.7,8.1,0,3,0,0.042,0,0,1.7
E090,4,Low,8,7,0.902,0,6,90.6,5,30.4,7.9,1,5,0,0.066,0,1,2.7
E090,5,Low,13,11,0.922,0,6,71.9,2,30.3,8.3,0,4,0,0.023,1,1,1.5
E090,6,Low,8,7,0.962,0,4,115.2,3,7.4,7.4,0,5,0,0.054,0,0,1.4
E090,7,Medium,15,11,0.765,2,4,38.0,12,92.0,11.5,4,1,0,0.195,2,2,5.4
E090,8,Medium,12,9,0.808,1,2,57.7,7,46.0,11.6,4,2,1,0.197,3,4,5.8
E090,9,Medium,10,8,0.83,1,4,51.8,7,76.5,11.4,2,2,0,0.23,2,4,5.1
E090,10,Medium,12,8,0.68,1,2,35.7,8,75.0,9.4,2,1,1,0.215,3,4,5.3
E090,11,Medium,15,9,0.66,1,4,44.2,7,41.9,10.4,4,2,1,0.166,2,3,4.3
E090,12,High,14,6,0.497,2,2,12.0,15,160.3,12.8,5,0,1,0.486,6,5,8.8
E090,13,High,11,4,0.376,1,1,10.9,21,172.1,10.7,5,0,1,0.367,5,8,7.6
E090,14,High,12,6,0.575,2,2,18.9,20,127.4,10.9,7,1,2,0.414,4,5,7.4
E090,15,High,14,7,0.528,2,2,12.0,20,104.6,10.7,6,0,1,0.306,4,6,7.4
E090,16,High,17,8,0.498,3,2,18.9,19,159.5,13.6,6,1,2,0.48,5,5,9.6
E091,1,Low,10,8,0.859,0,5,70.6,3,1.4,8.0,1,4,0,0.031,0,1,2.3
E091,2,Low,17,14,0.881,0,4,80.5,4,19.9,8.8,1,5,0,0.066,0,1,1.1
E091,3,Low,9,8,0.99,0,5,102.6,5,4.8,8.8,1,5,0,0.061,0,0,1.1
E091,4,Low,12,10,0.906,0,4,102.3,4,25.9,7.7,0,3,0,0.061,0,0,2.2
E091,5,Low,9,8,0.9,0,6,78.9,3,18.0,8.0,1,5,0,0.03,0,0,1.4
E091,6,Low,12,10,0.908,0,6,70.2,5,19.3,8.6,1,5,0,0.076,1,1,1.5
E091,7,Medium,10,7,0.75,1,2,35.3,8,71.3,9.8,2,2,1,0.164,2,3,4.4
E091,8,Medium,13,10,0.836,1,3,46.8,8,54.6,9.7,2,1,1,0.184,2,4,5.1
E091,9,Medium,11,8,0.749,1,4,42.2,10,69.3,10.2,2,1,0,0.127,2,2,4.2
E091,10,Medium,16,13,0.813,1,2,38.5,11,72.4,11.6,4,1,1,0.14,3,2,5.3
E091,11,Medium,14,11,0.839,1,4,43.9,9,42.9,9.4,3,2,0,0.182,2,4,5.1
E091,12,High,13,7,0.612,3,1,30.0,21,136.6,11.5,5,1,1,0.497,4,5,8.2
E091,13,High,8,3,0.461,1,1,24.3,20,115.1,13.2,6,1,1,0.341,6,6,8.7
E091,14,High,17,8,0.508,3,2,28.5,16,129.0,13.7,6,0,2,0.417,5,8,8.7
E091,15,High,13,8,0.618,2,1,16.0,19,105.9,13.0,6,0,2,0.25,6,6,8.1
E091,16,High,8,3,0.379,1,2,19.7,17,112.3,11.4,5,1,1,0.484,6,5,9.8
E092,1,Low,17,15,0.93,0,4,104.3,2,35.6,8.4,0,3,0,0.059,1,1,2.8
E092,2,Low,11,9,0.899,0,4,63.9,2,25.0,7.8,0,3,0,0.079,0,0,1.3
E092,3,Low,8,7,0.941,0,5,86.1,3,2.7,9.0,1,5,0,0.03,0,1,1.3
E092,4,Low,13,12,0.961,0,4,74.0,5,16.3,8.0,0,4,0,0.023,0,0,1.5
E092,5,Low,9,7,0.853,0,5,70.1,2,11.1,7.7,0,3,0,0.031,0,0,1.9
E092,6,Low,12,11,0.975,0,6,61.0,5,18.8,7.2,1,4,0,0.044,0,1,1.0
E092,7,Medium,8,6,0.808,1,4,35.0,7,53.7,10.9,2,2,1,0.2,3,3,5.5
E092,8,Medium,13,8,0.691,1,4,42.0,11,72.0,10.4,2,1,1,0.248,2,3,4.5
E092,9,Medium,12,8,0.691,0,4,42.0,10,68.4,11.4,3,1,0,0.106,2,2,5.7
E092,10,Medium,15,12,0.826,2,4,56.7,9,95.3,11.1,2,1,1,0.198,2,2,4.5
E092,11,Medium,10,7,0.721,1,2,34.5,13,59.2,9.4,3,1,1,0.164,3,3,5.6
E092,12,High,13,6,0.533,2,1,12.3,15,167.6,10.8,7,1,1,0.359,6,6,7.5
E092,13,High,9,3,0.405,0,1,12.5,15,170.6,11.2,7,0,1,0.261,5,5,7.4
E092,14,High,8,4,0.569,1,1,14.3,18,107.3,12.5,7,1,2,0.267,5,8,8.4
E092,15,High,13,8,0.633,3,1,11.3,18,135.6,10.2,7,1,1,0.425,4,6,9.6
E092,16,High,13,6,0.503,1,2,10.7,15,137.4,11.2,6,1,2,0.3,5,8,10.0
E093,1,Low,17,14,0.875,0,6,88.6,2,7.6,7.5,0,3,0,0.043,1,0,2.6
E093,2,Low,9,8,0.985,0,5,96.7,5,33.5,7.1,1,4,0,0.057,0,1,2.0
E093,3,Low,15,14,0.982,0,5,92.8,4,26.9,8.0,1,3,0,0.043,0,0,1.4
E093,4,Low,14,13,0.972,0,4,79.8,3,13.7,8.4,0,3,0,0.031,0,1,1.8
E093,5,Low,17,15,0.919,0,6,84.5,4,24.8,7.9,0,3,0,0.034,1,0,2.2
E093,6,Low,8,7,0.905,0,5,73.9,4,19.1,7.4,1,3,0,0.041,0,0,1.1
E093,7,Medium,11,7,0.666,1,3,41.2,9,57.4,12.0,2,2,1,0.155,3,3,5.1
E093,8,Medium,13,9,0.694,2,3,51.3,8,99.1,11.6,4,2,1,0.237,2,4,4.5
E093,9,Medium,16,10,0.679,1,2,49.6,11,99.5,9.9,2,2,1,0.173,2,4,4.7
E093,10,Medium,11,8,0.772,0,4,30.7,13,50.1,10.2,2,1,0,0.109,2,4,5.8
E093,11,Medium,16,12,0.79,1,4,57.2,10,58.3,10.5,4,2,0,0.14,3,3,5.0
E093,12,High,16,9,0.624,2,2,19.1,21,105.8,13.6,7,0,1,0.292,4,8,8.4
E093,13,High,11,3,0.317,0,2,25.0,15,172.9,11.6,6,0,1,0.278,4,5,8.4
E093,14,High,9,3,0.338,1,1,22.2,15,148.8,12.8,5,0,2,0.356,6,8,7.9
E093,15,High,14,7,0.554,2,2,19.2,16,177.3,12.4,5,1,2,0.384,5,7,8.9
E093,16,High,10,6,0.636,2,1,24.7,15,145.6,14.0,6,0,2,0.387,4,7,10.0
E094,1,Low,11,10,0.93,0,5,108.3,2,33.7,8.0,0,5,0,0.04,0,1,2.0
E094,2,Low,11,10,0.92,0,4,89.2,2,16.3,7.1,1,4,0,0.03,0,0,2.8
E094,3,Low,12,11,0.985,0,5,84.9,2,37.6,8.6,1,4,0,0.032,1,0,1.1
E094,4,Low,13,12,0.965,0,6,74.4,3,8.1,7.1,0,3,0,0.042,1,0,1.6
E094,5,Low,16,14,0.923,0,5,86.8,5,32.7,8.1,1,3,0,0.057,0,1,2.2
E094,6,Low,10,8,0.88,0,4,91.6,2,32.5,7.6,0,4,0,0.075,0,1,2.6
E094,7,Medium,10,7,0.762,0,4,52.8,13,67.9,10.8,4,2,1,0.135,2,3,4.4
E094,8,Medium,15,10,0.701,1,3,38.7,13,71.2,11.6,4,2,0,0.102,2,4,5.4
E094,9,Medium,12,8,0.728,1,4,43.8,7,65.9,10.3,4,2,0,0.169,3,2,4.5
E094,10,Medium,16,12,0.801,1,2,49.6,9,61.7,11.2,3,2,1,0.135,2,2,5.1
E094,11,Medium,12,8,0.701,1,2,47.2,11,53.0,11.3,3,2,1,0.158,3,2,5.2
E094,12,High,12,4,0.387,1,2,25.0,15,134.3,11.6,6,1,2,0.426,6,6,8.8
E094,13,High,16,9,0.585,3,1,11.9,21,106.9,11.7,7,0,2,0.346,5,5,9.5
E094,14,High,12,6,0.523,1,1,12.3,21,155.6,11.4,6,1,1,0.266,5,6,7.5
E094,15,High,14,6,0.487,2,2,11.7,15,107.7,10.9,7,1,2,0.337,6,6,7.7
E094,16,High,17,5,0.311,2,2,20.2,21,154.6,11.0,5,0,1,0.43,4,7,9.4
E095,1,Low,10,8,0.888,0,6,107.9,4,11.4,8.9,0,3,0,0.033,0,1,2.8
E095,2,Low,16,14,0.887,0,4,97.1,2,22.7,7.9,1,5,0,0.027,1,1,2.6
E095,3,Low,17,15,0.897,0,4,63.2,4,26.6,8.8,0,4,0,0.063,1,1,2.8
E095,4,Low,13,11,0.879,0,5,81.9,5,31.7,8.1,0,5,0,0.069,1,1,2.5
E095,5,Low,10,8,0.861,0,4,111.8,5,18.1,7.3,0,5,0,0.054,0,0,2.0
E095,6,Low,17,15,0.936,0,4,87.8,5,14.6,7.1,0,5,0,0.063,1,0,1.3
E095,7,Medium,10,7,0.756,1,2,49.9,12,55.1,10.2,3,1,1,0.228,3,2,4.0
E095,8,Medium,13,10,0.828,1,4,59.6,11,87.8,9.3,3,2,1,0.176,2,3,4.1
E095,9,Medium,14,9,0.657,1,3,46.0,7,59.5,10.3,3,2,0,0.194,3,2,5.6
E095,10,Medium,15,10,0.71,1,4,38.6,11,52.3,11.1,4,1,1,0.125,2,4,5.1
E095,11,Medium,11,8,0.812,1,2,52.2,10,63.9,11.0,3,2,1,0.157,2,3,4.5
E095,12,High,11,5,0.513,1,2,13.9,21,104.4,12.5,7,0,2,0.312,6,8,7.1
E095,13,High,15,5,0.336,2,2,16.6,19,121.0,12.3,5,1,1,0.405,4,5,7.9
E095,14,High,17,7,0.444,1,1,15.9,18,112.4,13.4,7,0,1,0.262,6,8,8.5
E095,15,High,10,3,0.309,1,1,15.1,15,129.7,10.7,5,1,1,0.436,6,8,8.0
E095,16,High,8,2,0.348,0,2,14.2,19,119.0,12.7,5,1,1,0.487,6,8,8.0
E096,1,Low,12,10,0.881,0,6,108.6,3,8.5,7.2,1,3,0,0.053,0,1,2.1
E096,2,Low,12,10,0.916,0,6,75.9,3,15.2,8.4,1,4,0,0.076,0,1,2.4
E096,3,Low,13,11,0.894,0,4,110.1,3,24.6,8.7,0,3,0,0.034,0,0,2.5
E096,4,Low,14,13,0.997,1,5,102.9,2,21.3,8.2,0,3,0,0.078,1,1,2.9
E096,5,Low,9,8,0.936,0,6,113.4,4,36.2,7.0,0,5,0,0.064,0,1,1.4
E096,6,Low,16,13,0.862,0,6,91.3,5,34.3,8.2,0,4,0,0.038,1,1,1.8
E096,7,Medium,14,11,0.838,1,2,48.7,10,98.1,10.5,3,2,1,0.101,2,3,5.3
E096,8,Medium,11,8,0.792,1,4,37.7,13,67.6,9.6,4,2,1,0.231,3,2,5.6
E096,9,Medium,11,8,0.804,1,3,39.3,12,46.6,11.7,4,2,1,0.21,2,4,5.8
E096,10,Medium,9,7,0.788,0,3,52.7,11,60.5,11.7,2,1,0,0.103,3,2,6.0
E096,11,Medium,13,8,0.655,1,2,41.3,13,47.3,9.8,2,1,0,0.194,3,3,4.5
E096,12,High,17,6,0.41,1,1,21.4,15,149.7,13.5,5,0,2,0.316,5,5,9.3
E096,13,High,17,7,0.423,2,2,15.0,19,171.3,14.0,7,0,1,0.393,4,6,8.9
E096,14,High,15,8,0.578,2,2,23.8,16,126.2,12.8,5,0,1,0.348,6,8,8.8
E096,15,High,15,7,0.494,2,1,25.6,20,134.4,13.4,6,0,1,0.29,5,7,7.2
E096,16,High,11,5,0.459,2,2,27.7,17,174.3,11.0,5,1,2,0.458,4,7,7.7
E097,1,Low,17,15,0.926,0,4,82.8,2,8.3,7.3,0,5,0,0.037,0,0,1.9
E097,2,Low,16,14,0.896,1,5,116.7,3,38.6,7.8,0,5,0,0.078,1,1,1.2
E097,3,Low,12,10,0.874,0,6,113.2,2,6.3,7.4,0,4,0,0.062,0,0,1.8
E097,4,Low,13,11,0.86,0,6,106.7,2,21.7,8.2,1,5,0,0.021,0,0,2.3
E097,5,Low,8,7,0.916,0,4,78.0,5,34.1,8.9,0,4,0,0.063,1,1,3.0
E097,6,Low,16,13,0.874,0,5,87.7,3,18.0,7.6,0,3,0,0.036,1,1,1.8
E097,7,Medium,14,10,0.773,2,4,31.0,11,95.9,10.9,3,1,0,0.207,3,4,5.3
E097,8,Medium,13,9,0.701,1,3,46.8,12,44.5,11.8,4,1,1,0.16,2,2,5.1
E097,9,Medium,15,11,0.745,2,3,49.4,9,47.4,10.5,2,1,0,0.229,3,2,4.6
E097,10,Medium,11,7,0.659,1,2,58.6,7,94.2,9.3,3,2,1,0.245,3,2,4.7
E097,11,Medium,13,10,0.786,1,4,51.2,9,67.1,11.2,3,2,0,0.109,2,2,5.6
E097,12,High,13,5,0.45,1,2,13.4,16,155.2,10.2,7,1,1,0.274,4,6,7.2
E097,13,High,13,3,0.305,1,1,11.7,16,159.9,11.3,7,0,2,0.481,4,8,7.6
E097,14,High,9,3,0.427,1,2,21.6,21,170.1,13.3,6,1,2,0.482,4,7,9.4
E097,15,High,12,3,0.328,1,1,20.6,21,144.1,12.5,7,1,1,0.452,4,6,7.5
E097,16,High,17,9,0.573,4,2,22.5,17,156.6,10.5,6,1,1,0.453,4,8,8.0
E098,1,Low,13,11,0.888,0,6,100.4,4,16.6,8.3,1,5,0,0.04,1,0,2.2
E098,2,Low,15,13,0.867,0,6,82.1,2,31.9,8.7,1,4,0,0.039,1,1,2.3
E098,3,Low,14,12,0.914,0,6,89.7,4,23.8,8.8,0,5,0,0.078,0,1,2.8
E098,4,Low,13,12,0.968,0,6,60.4,3,28.2,7.0,0,3,0,0.053,1,1,1.2
E098,5,Low,9,8,0.895,0,5,81.0,2,14.8,7.3,0,3,0,0.057,1,1,1.6
E098,6,Low,15,13,0.928,0,5,105.0,5,22.5,7.2,1,3,0,0.065,0,0,2.9
E098,7,Medium,9,6,0.709,0,3,31.7,12,56.2,9.3,3,1,1,0.139,3,2,4.7
E098,8,Medium,8,5,0.722,0,4,37.6,11,50.8,9.0,4,2,0,0.163,3,2,4.4
E098,9,Medium,11,8,0.795,1,2,45.9,10,65.7,9.4,3,1,0,0.179,3,3,5.1
E098,10,Medium,11,7,0.717,1,3,30.5,12,48.2,11.5,3,1,0,0.162,3,3,5.9
E098,11,Medium,8,5,0.728,0,3,51.0,11,65.8,10.4,4,1,0,0.179,2,3,4.5
E098,12,High,16,9,0.606,3,2,14.9,15,156.7,13.1,5,1,1,0.413,6,7,9.3
E098,13,High,16,8,0.554,2,1,15.2,14,132.8,10.3,5,1,1,0.266,4,7,9.5
E098,14,High,11,4,0.399,1,1,26.7,18,120.8,11.2,7,1,2,0.431,5,7,8.2
E098,15,High,8,2,0.324,0,2,13.1,14,126.1,10.5,7,1,2,0.464,6,8,9.5
E098,16,High,12,4,0.354,1,1,20.0,18,106.0,14.0,6,1,2,0.318,5,7,7.4
E099,1,Low,15,14,0.976,0,4,82.8,5,9.0,7.1,0,5,0,0.064,0,1,1.7
E099,2,Low,10,8,0.862,0,5,82.7,3,0.7,8.7,0,4,0,0.073,0,1,2.9
E099,3,Low,14,13,0.959,1,4,60.1,3,25.9,8.9,1,5,0,0.079,0,0,1.1
E099,4,Low,13,12,0.993,0,6,94.8,3,17.3,7.7,0,4,0,0.05,1,1,1.9
E099,5,Low,11,10,0.942,0,5,63.8,5,14.8,8.2,1,3,0,0.033,0,1,2.8
E099,6,Low,11,10,0.944,0,6,87.6,4,21.9,8.0,1,4,0,0.047,0,0,1.1
E099,7,Medium,8,6,0.754,0,4,49.0,9,73.2,11.8,4,2,0,0.115,2,4,4.3
E099,8,Medium,11,8,0.76,1,3,49.0,12,68.3,10.2,3,1,0,0.136,3,3,6.0
E099,9,Medium,10,7,0.748,0,2,55.4,12,69.5,9.3,4,1,0,0.123,2,4,5.9
E099,10,Medium,9,5,0.664,0,2,30.1,9,77.6,9.0,4,2,1,0.1,2,3,4.3
E099,11,Medium,12,8,0.75,1,3,59.9,7,99.8,11.2,2,2,1,0.212,2,2,6.0
E099,12,High,16,9,0.589,3,1,20.5,21,155.9,12.2,6,0,2,0.401,5,7,8.4
E099,13,High,16,9,0.59,3,1,17.3,16,176.1,13.9,7,0,2,0.413,6,5,8.9
E099,14,High,17,6,0.399,2,1,18.1,20,116.4,10.9,7,1,2,0.388,4,7,10.0
E099,15,High,11,5,0.478,1,2,19.4,14,118.6,10.2,6,1,2,0.303,4,8,7.1
E099,16,High,10,3,0.387,1,1,26.3,16,112.0,11.4,6,1,1,0.373,4,6,8.7
E100,1,Low,16,14,0.918,0,5,96.4,4,0.9,8.9,1,4,0,0.07,1,1,1.7
E100,2,Low,15,14,0.985,0,4,88.6,2,19.9,9.0,1,3,0,0.035,0,0,2.9
E100,3,Low,10,9,0.991,0,5,97.0,4,22.6,7.0,0,5,0,0.022,0,1,2.7
E100,4,Low,8,7,0.946,0,6,91.4,3,25.1,8.8,0,5,0,0.041,1,0,1.6
E100,5,Low,14,13,0.962,0,6,108.8,4,24.7,7.7,1,4,0,0.07,1,0,3.0
E100,6,Low,17,16,0.983,0,4,83.7,2,11.9,8.2,0,4,0,0.049,1,1,1.6
E100,7,Medium,16,11,0.695,1,4,53.5,11,49.0,9.2,4,2,1,0.112,3,2,4.1
E100,8,Medium,9,6,0.748,1,2,52.2,6,83.4,10.1,3,2,1,0.172,2,4,4.7
E100,9,Medium,17,14,0.824,3,4,57.8,8,55.7,9.7,2,2,1,0.227,3,3,4.5
E100,10,Medium,13,10,0.795,1,4,35.5,11,41.9,9.1,3,2,1,0.157,3,2,5.8
